node_1;node_2;chunk_id;count;edge
poppo;carrying glowing iron;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
poppo;demons;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
poppo;demonstrating faith;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
poppo;glowing hot;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
poppo;greater gods;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
poppo;iron;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;6;contextual proximity
poppo;king harold;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;9;contextual proximity
poppo;ordering the cleric to carry glowing iron;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
poppo;proclaiming;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
poppo;proof of faith;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
poppo;quick to listen, slow to speak;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
poppo;unharmed hand of poppo;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
population of these lands;hermann billung and margrave gero;3b1d78faf9064a97b1b667d4aa940745,3b1d78faf9064a97b1b667d4aa940745;2;contextual proximity
precious relics;friesland;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
precious relics;new city;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
precious relics;raids;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
precious relics;rhine delta;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
premislids;conversion to christianity;a1e5bb11100b4eafad82d8d326d1674a,a1e5bb11100b4eafad82d8d326d1674a;2;contextual proximity
pretending to be the real duke;hermann billung;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;4;contextual proximity
pretending to be the real duke;oath of fealty;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;4;contextual proximity
pretending to be the real duke;vassals;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;2;contextual proximity
prince ratislav;bavarian missionaries;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;4;contextual proximity
prince ratislav;carolingian empire;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;6;contextual proximity
prince ratislav;emperor in constantinople;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;4;contextual proximity
prince ratislav;frankish kingdom of east francia;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;2;contextual proximity
prince ratislav;franks;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;2;contextual proximity
prince ratislav;missionaries;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;4;contextual proximity
prince ratislav;moravians;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;8;contextual proximity
prince ratislav;peoples;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;6;contextual proximity
prince ratislav;pope;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;4;contextual proximity
prince ratislav;saxons;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;2;contextual proximity
prince ratislav;two brothers;8471521c2e0542cf8eea32921f20e167,8471521c2e0542cf8eea32921f20e167;2;contextual proximity
proclaiming;iron;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;2;contextual proximity
proclaiming;king harold;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
proclaiming;poppo;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
proof of faith;iron;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;2;contextual proximity
proof of faith;king harold;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
proof of faith;poppo;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
protection;hermann billung;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;4;contextual proximity
protection;oath of fealty;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;4;contextual proximity
protection;vassals;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;2;contextual proximity
providing military assistance and involvement in the election of the emperor;army;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
providing military assistance and involvement in the election of the emperor;bohemian dukes and later kings;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
providing military assistance and involvement in the election of the emperor;boleslaus;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
providing military assistance and involvement in the election of the emperor;duke boleslaus i of bohemia;2b20a359dd6d443d9b6529087d84066e,2b20a359dd6d443d9b6529087d84066e;2;contextual proximity
pupils;bavarian church;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
pupils;pope;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
pupils;st. method;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
pupils;svatopluk;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;4;contextual proximity
pupils;wiching;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
quick to listen, slow to speak;iron;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;2;contextual proximity
quick to listen, slow to speak;king harold;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
quick to listen, slow to speak;poppo;0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038,0b2befea7c864d079ebb6cc095262038;3;contextual proximity
raids;aachen;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;cologne;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;conflict;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;danish control;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;empire;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;friesland;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;10;contextual proximity
raids;horik the elder;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;mainz;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;missionary bishoprics in schleswig;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;more stable situation;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;new city;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;10;contextual proximity
raids;newly established library;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;precious relics;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;rhine delta;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;10;contextual proximity
raids;st. ansgar;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;successor of horik the elder;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;threw out the missionaries;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;treaty of verdun;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;wooden churches;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
raids;xanten;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;5;contextual proximity
ransom payment or successful campaign by otto the great;danes;b32850569a734f279f38119256477fb3,b32850569a734f279f38119256477fb3,b32850569a734f279f38119256477fb3;3;contextual proximity
ransom payment or successful campaign by otto the great;hermann billung;b32850569a734f279f38119256477fb3,b32850569a734f279f38119256477fb3;2;contextual proximity
ratislav, svatopluk;great moravian empire;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;7;contextual proximity
ratislav, svatopluk;moravians;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
ratislav, svatopluk;republic of hungary;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
rebellion;bavarian church;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
rebellion;pope;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
rebellion;saint clement;48fd00018a494898b8c153a30d477ffc,48fd00018a494898b8c153a30d477ffc,48fd00018a494898b8c153a30d477ffc,48fd00018a494898b8c153a30d477ffc;4;contextual proximity
rebellion;saint cyrill and saint method;48fd00018a494898b8c153a30d477ffc,48fd00018a494898b8c153a30d477ffc;2;contextual proximity
rebellion;st. method;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
rebellion;svatopluk;48fd00018a494898b8c153a30d477ffc,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;5;contextual proximity
rebellion;wiching;a18cc6ee8635488ab4ba50513d04cb36,a18cc6ee8635488ab4ba50513d04cb36;2;contextual proximity
recovery of the relics of san clemente;basilica de san clemente;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
recovery of the relics of san clemente;konstantine (st cyrill);048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;4;contextual proximity
recovery of the relics of san clemente;the reformation;048a2f92d52944c6a4e4b8ecfa19bf69,048a2f92d52944c6a4e4b8ecfa19bf69;2;contextual proximity
regional kings in denmark;forces;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
regional kings in denmark;gorm the old;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;3;contextual proximity
regional kings in denmark;multiple raids;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
regional kings in denmark;new targets;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
regional kings in denmark;rhine river;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
regular raids into silesia and northern moravia;bohemian ruler;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
regular raids into silesia and northern moravia;boleslaus;f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db,f8af01230d4a4f04aadcd9466936e1db;3;contextual proximity
reigning;forces;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
reigning;gorm the old;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;3;contextual proximity
reigning;multiple raids;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
reigning;new targets;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
reigning;rhine river;b2e65aedbf9944ccac390798df7ea116,b2e65aedbf9944ccac390798df7ea116;2;contextual proximity
relations between the danes and the east francian;ansgar;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;4;contextual proximity
relations between the danes and the east francian;benedictine monastery in corbie;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
relations between the danes and the east francian;first more intense encounter;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
relations between the danes and the east francian;frankish nobleman from near amiens;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
relations between the danes and the east francian;man called ansgar;2e207ece581a42c38e1e90c044428cee,2e207ece581a42c38e1e90c044428cee;2;contextual proximity
reliance on them in the military system;hermann billung and margrave gero;3b1d78faf9064a97b1b667d4aa940745,3b1d78faf9064a97b1b667d4aa940745;2;contextual proximity
religious conviction;vikings;1abda0d3e8ce4dc9aecebf4fe01d035f,1abda0d3e8ce4dc9aecebf4fe01d035f;2;contextual proximity
religious issue;king henry the fowler;29d6dbd3c7be42a684bf7b6ac2e094f2,29d6dbd3c7be42a684bf7b6ac2e094f2;2;contextual proximity
religious issue;wenceslaus;29d6dbd3c7be42a684bf7b6ac2e094f2,29d6dbd3c7be42a684bf7b6ac2e094f2;2;contextual proximity
renew their oaths;new bishoprics in brandenburg, havelberg, merseburg, zeitz and meissen and the archbishopric of magdeburg;912744ec188844d78df3f3a89d7d069c,912744ec188844d78df3f3a89d7d069c;2;contextual proximity
renew their oaths;otto;912744ec188844d78df3f3a89d7d069c,912744ec188844d78df3f3a89d7d069c;2;contextual proximity
renew their oaths;vassal;912744ec188844d78df3f3a89d7d069c,912744ec188844d78df3f3a89d7d069c;2;contextual proximity
renewal;hermann billung;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;4;contextual proximity
renewal;oath of fealty;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;4;contextual proximity
renewal;vassals;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;2;contextual proximity
renewal of oaths;hermann billung;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;4;contextual proximity
renewal of oaths;oath of fealty;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;4;contextual proximity
renewal of oaths;vassals;e0172dee801847089db453675b557c09,e0172dee801847089db453675b557c09;2;contextual proximity
republic of hungary;balkans;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
republic of hungary;byzantian empire, slavonic literature and material heritage of the west-slavonic peoples;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
republic of hungary;charlemagne;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
republic of hungary;christianization period, central europe;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
republic of hungary;consolidated protofeudal state, ruling dynasty, castles, church, economy;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
republic of hungary;great moravian empire;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;14;contextual proximity
republic of hungary;moravians;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;4;contextual proximity
republic of hungary;ratislav, svatopluk;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
republic of hungary;saxons;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
republic of hungary;slavic peoples;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
republic of hungary;southern poland, western hungary;7ad41a6601424773bbab520a103e7143,7ad41a6601424773bbab520a103e7143;2;contextual proximity
retaliation by boleslaus troops and loss of limb;change in vital status of his brother;2a31d5c63b724888a398b38f33fa5967,2a31d5c63b724888a398b38f33fa5967;2;contextual proximity
retaliation by boleslaus troops and loss of limb;half-hearted attempt to bring boleslaus to heel;2a31d5c63b724888a398b38f33fa5967,2a31d5c63b724888a398b38f33fa5967;2;contextual proximity
retaliation by boleslaus troops and loss of limb;otto i;2a31d5c63b724888a398b38f33fa5967,2a31d5c63b724888a398b38f33fa5967;2;contextual proximity
rhine delta;aachen;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;cologne;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;conflict;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;danish control;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;empire;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;friesland;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;4;contextual proximity
rhine delta;horik the elder;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;mainz;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;missionary bishoprics in schleswig;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;more stable situation;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;new city;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;4;contextual proximity
rhine delta;newly established library;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;precious relics;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;raids;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;10;contextual proximity
rhine delta;st. ansgar;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;successor of horik the elder;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;threw out the missionaries;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;treaty of verdun;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
rhine delta;wooden churches;b07e4d6a2da24b06a9f336e7ab908c11,b07e4d6a2da24b06a9f336e7ab908c11;2;contextual proximity
